Year,Market,Winner,WWBID,WWQTY,LFWBID,LFWQTY,LFCBID,LFCQTY,District,KYFMO,MilesM,MilesT,LetDate
1984, SURROUND   ,CLOVERLEAF    ,0.1270,.,0.117,.,0.117,.,393,0.074,51,50, 06/01/84
1984, TRI-COUNTY ,TRAUTH        ,0.1425,9026,0.1325,8987,.,.,32,0.0741,4,2, 07/17/84
1984, TRI-COUNTY ,MEYER         ,0.1390,183816,0.139,82416,0.139,232854,35,0.0741,16,13, 07/27/84
1984, TRI-COUNTY ,TRAUTH        ,0.1395,78447,0.1395,44630,0.125,.,91,0.0741,14,11, 07/16/84
1984, TRI-COUNTY ,TRAUTH        ,.,.,0.1289,192879,0.1289,1010377,291,0.0741,15,11, 07/17/84
1984, SURROUND   ,MEYER         ,0.1350,.,0.125,.,0.1315,.,191,0.0741,34,30, 07/26/84
1984, SURROUND   ,SOUTHERN BELLE,.,.,0.112,.,0.112,.,241,0.0741,54,51, 07/17/84
1984, SURROUND   ,CLOVERLEAF    ,0.1260,.,0.116,.,.,.,335,0.0741,72,72, 07/09/84
1984, SURROUND   ,MEYER         ,0.1280,.,0.12,.,0.122,.,471,0.0741,48,44, 07/06/84
1984, TRI-COUNTY ,TRAUTH        ,0.1390,14216,0.139,8895,.,.,26,0.0741,6,2, 08/13/84
1984, TRI-COUNTY ,MEYER         ,0.1310,51404,0.131,292086,0.131,429493,134,0.0741,3,1, 08/01/84
1984, TRI-COUNTY ,MEYER         ,.,.,0.132,24360,.,.,157,0.0741,12,8, 08/13/84
1984, TRI-COUNTY ,TRAUTH        ,0.1380,17953,0.128,33432,0.138,115828,176,0.0741,7,4, 08/01/84
1984, TRI-COUNTY ,MEYER         ,0.1462,10387,0.1462,11750,0.1462,82409,354,0.0741,5,3, 08/10/84
1984, TRI-COUNTY ,MEYER         ,.,.,0.1355,22465,.,.,533,0.0741,9,7, 08/21/84
1984, TRI-COUNTY ,TRAUTH        ,0.1420,35941,0.132,14457,.,.,567,0.0741,23,19, 08/10/84
1984, SURROUND   ,CLOVERLEAF    ,0.1250,.,.,.,.,.,13,0.0741,36,34, 08/13/84
1984, SURROUND   ,CLOVERLEAF    ,0.1250,.,0.118,.,0.122,.,171,0.0741,64,62, 08/14/84
1984, SURROUND   ,BORDEN        ,0.1225,.,0.1154,.,0.1145,.,593,0.0741,36,32, 08/13/84
1984, SURROUND   ,CLOVERLEAF    ,0.1250,.,0.125,.,0.125,.,505,0.0741,49,46, 08/29/84
1984, SURROUND   ,THOMPSON-GLASS,0.1295,.,0.12,.,0.125,.,561,0.0741,59,56, 08/08/84
1985, SURROUND   ,BORDEN        ,0.1250,.,0.125,.,0.125,.,441,0.0734,107,105, 05/13/85
1985, TRI-COUNTY ,TRAUTH        ,0.1310,17350,0.129,116320,.,.,452,0.0716,4,0, 06/04/85
1985, SURROUND   ,CLOVERLEAF    ,0.1290,.,0.119,.,0.124,.,393,0.0716,51,50, 06/04/85
1985, TRI-COUNTY ,TRAUTH        ,0.1450,9170,0.135,9131,.,.,32,0.0707,4,2, 07/16/85
1985, TRI-COUNTY ,MEYER         ,0.1410,129366,0.141,78807,0.141,276279,35,0.0707,16,13, 07/29/85
1985, TRI-COUNTY ,TRAUTH        ,0.1393,70812,0.1393,51959,.,.,91,0.0707,14,11, 07/05/85
1985, TRI-COUNTY ,MEYER         ,0.1445,19806,0.1345,28090,0.1395,195967,147,0.0707,2,2, 07/17/85
1985, TRI-COUNTY ,TRAUTH        ,.,.,0.1299,193422,0.1299,1013224,291,0.0707,15,11, 07/22/85
1985, TRI-COUNTY ,TRAUTH        ,0.1435,34164,0.1335,17264,.,.,567,0.0707,23,19, 07/15/85
1985, SURROUND   ,FRENCH DIST.  ,0.1290,.,0.125,.,0.138,.,101,0.0707,50,47, 07/30/85
1985, SURROUND   ,CLOVERLEAF    ,0.1290,.,0.122,.,0.126,.,171,0.0707,64,62, 07/10/85
1985, SURROUND   ,TRAUTH        ,.,.,0.1079,.,0.1079,.,241,0.0707,54,51, 07/16/85
1985, SURROUND   ,CLOVERLEAF    ,0.1310,.,0.121,.,.,.,335,0.0707,72,72, 07/08/85
1985, SURROUND   ,MEYER         ,0.1225,.,0.113,.,0.1099,.,435,0.0707,81,78, 07/18/85
1985, SURROUND   ,BORDEN        ,0.1225,.,.,.,0.12,.,455,0.0707,63,60, 07/08/85
1985, SURROUND   ,TRAUTH        ,0.1230,.,0.113,.,0.112,.,471,0.0707,48,44, 07/05/85
1985, SURROUND   ,MEYER         ,0.1250,.,0.1145,.,0.114,.,495,0.0707,96,93, 07/12/85
1985, SURROUND   ,CLOVERLEAF    ,0.1275,.,0.125,.,0.125,.,505,0.0707,49,46, 07/15/85
1985, TRI-COUNTY ,TRAUTH        ,0.1440,16543,0.144,3686,.,.,26,0.0693,6,2, 08/12/85
1985, TRI-COUNTY ,MEYER         ,0.1340,49918,0.134,283645,0.134,417080,134,0.0693,3,1, 08/05/85
1985, TRI-COUNTY ,MEYER         ,.,.,0.1345,25287,.,.,157,0.0693,12,8, 08/15/85
1985, TRI-COUNTY ,TRAUTH        ,0.1449,14962,0.1349,36288,0.1399,116192,176,0.0693,7,4, 08/02/85
1985, TRI-COUNTY ,MEYER         ,0.1480,11327,0.148,12814,0.148,89870,354,0.0693,5,3, 08/09/85
1985, TRI-COUNTY ,MEYER         ,.,.,0.138,20766,.,300,533,0.0693,9,7, 08/09/85
1985, SURROUND   ,CLOVERLEAF    ,0.1300,.,.,.,.,.,13,0.0693,36,34, 08/12/85
1985, SURROUND   ,MEYER         ,0.1280,.,0.125,.,0.1315,.,191,0.0693,34,30, 08/08/85
1985, SURROUND   ,TRAUTH        ,0.1200,.,0.111,.,0.109,.,201,0.0693,36,32, 08/07/85
1985, SURROUND   ,BORDEN        ,0.1200,.,0.11,.,0.1085,.,593,0.0693,36,32, 08/12/85
1985, SURROUND   ,THOMPSON-GLASS,0.1275,.,0.118,.,0.123,.,561,0.0693,59,56, 08/14/85
1986, TRI-COUNTY ,TRAUTH        ,0.1360,21714,0.132,117825,.,.,452,0.07,4,0, 06/30/86
1986, SURROUND   ,HILL'S DAIRY  ,0.1275,.,0.1195,.,0.122,.,101,0.07,50,47, 06/05/86
1986, SURROUND   ,CLOVERLEAF    ,0.1275,.,0.1205,.,0.123,.,391,0.07,51,50, 06/06/86
1986, SURROUND   ,CLOVERLEAF    ,0.1315,.,0.1215,.,0.1265,.,393,0.07,51,50, 06/04/86
1986, TRI-COUNTY ,TRAUTH        ,0.1420,65061,0.142,52448,.,.,91,0.07,14,11, 07/03/86
1986, TRI-COUNTY ,MEYER         ,0.1390,49476,0.139,281130,0.139,413383,134,0.07,3,1, 07/31/86
1986, TRI-COUNTY ,TRAUTH        ,0.1474,14040,0.1374,35981,0.1424,106268,176,0.07,7,4, 07/29/86
1986, TRI-COUNTY ,TRAUTH        ,.,.,0.1349,187771,0.1349,983621,291,0.07,15,11, 07/24/86
1986, TRI-COUNTY ,MEYER         ,.,25,0.143,23683,.,300,533,0.07,9,7, 07/11/86
1986, SURROUND   ,SOUTHERN BELLE,0.1225,.,0.1125,.,0.1125,.,171,0.07,64,62, 07/18/86
1986, SURROUND   ,MEYER         ,0.1350,.,0.125,.,0.1315,.,191,0.07,34,30, 07/10/86
1986, SURROUND   ,TRAUTH        ,0.1224,.,0.1124,.,0.111,.,201,0.07,36,32, 07/31/86
1986, SURROUND   ,BORDEN        ,0.1170,.,0.11,.,0.1085,.,593,0.07,36,32, 07/14/86
1986, SURROUND   ,TRAUTH        ,.,.,0.111,.,0.111,.,241,0.07,54,51, 07/22/86
1986, SURROUND   ,CLOVERLEAF    ,0.1335,.,0.1235,.,.,.,335,0.07,72,72, 07/14/86
1986, SURROUND   ,WESTOVER      ,0.1165,.,0.1065,.,0.1075,.,435,0.07,81,78, 07/17/86
1986, SURROUND   ,CLOVERLEAF    ,0.1200,.,0.124,.,0.107,.,441,0.07,107,105, 07/25/86
1986, SURROUND   ,BORDEN        ,0.1195,.,.,.,0.1085,.,455,0.07,63,60, 07/11/86
1986, SURROUND   ,TRAUTH        ,0.1250,.,0.1125,.,0.1115,.,471,0.07,48,44, 07/11/86
1986, SURROUND   ,LICKING VALLEY,0.1330,.,0.124,.,0.128,.,481,0.07,34,31, 07/10/86
1986, SURROUND   ,WESTOVER      ,0.1249,.,0.119,.,0.119,.,495,0.07,96,93, 07/14/86
1986, TRI-COUNTY ,TRAUTH        ,0.1475,21502,0.1475,3813,.,.,26,0.0701,6,2, 08/11/86
1986, TRI-COUNTY ,TRAUTH        ,0.1469,9644,0.1369,9602,.,.,32,0.0701,4,2, 08/19/86
1986, TRI-COUNTY ,MEYER         ,0.1440,97891,0.134,77883,0.1395,638983,35,0.0701,16,13, 08/06/86
1986, TRI-COUNTY ,MEYER         ,0.1470,20528,0.137,29114,0.142,203112,147,0.0701,2,2, 08/11/86
1986, TRI-COUNTY ,MEYER         ,.,300,0.138,29198,.,10684,157,0.0701,12,8, 08/07/86
1986, TRI-COUNTY ,MEYER         ,0.1505,12167,0.1505,13765,0.1505,96536,354,0.0701,5,3, 08/08/86
1986, TRI-COUNTY ,TRAUTH        ,0.1460,34351,0.136,21360,.,.,567,0.0701,23,19, 08/04/86
1986, SURROUND   ,CLOVERLEAF    ,0.1325,.,.,.,.,.,13,0.0701,36,34, 08/11/86
1986, SURROUND   ,TRAUTH        ,0.1330,.,0.124,.,0.129,.,55,0.0701,39,37, 08/05/86
1986, SURROUND   ,CLOVERLEAF    ,0.1300,.,0.1275,.,0.1275,.,505,0.0701,49,46, 08/06/86
1986, SURROUND   ,THOMPSON-GLASS,0.1200,.,0.11,.,0.115,.,561,0.0701,59,56, 08/07/86
1987, TRI-COUNTY ,MEYER         ,0.1475,54786,0.1375,311306,0.1425,457755,134,0.0703,3,1, 05/21/87
1987, SURROUND   ,THOMPSON      ,0.1250,.,0.113,.,0.118,.,101,0.0703,50,47, 05/27/87
1987, SURROUND   ,CLOVERLEAF    ,0.1365,.,0.1265,.,0.1315,.,393,0.0701,51,50, 06/02/87
1987, SURROUND   ,FLAV-O-RICH   ,0.1250,.,0.119,.,0.119,.,441,0.0701,107,105, 06/01/87
1987, TRI-COUNTY ,MEYER         ,0.1475,77114,0.1375,107554,0.1425,925817,35,0.0701,16,13, 07/27/87
1987, TRI-COUNTY ,TRAUTH        ,0.1495,60178,0.1495,55880,.,.,91,0.0701,14,11, 07/08/87
1987, TRI-COUNTY ,MEYER         ,.,.,0.1405,21331,.,.,157,0.0701,12,8, 07/09/87
1987, TRI-COUNTY ,TRAUTH        ,0.1495,12622,0.1405,32710,0.1455,104372,176,0.0701,7,4, 07/31/87
1987, TRI-COUNTY ,TRAUTH        ,0.1495,33988,0.1405,186410,0.1405,976490,291,0.0701,15,11, 07/31/87
1987, TRI-COUNTY ,TRAUTH        ,0.1475,20819,0.1375,112967,.,.,452,0.0701,4,0, 07/01/87
1987, TRI-COUNTY ,MEYER         ,0.1550,7980,0.145,12825,.,.,533,0.0701,9,7, 07/09/87
1987, SURROUND   ,TRAUTH        ,0.1355,.,0.1265,.,0.1315,.,55,0.0701,39,37, 07/14/87
1987, SURROUND   ,SOUTHERN BELLE,0.1220,.,0.1115,.,0.1115,.,171,0.0701,64,62, 07/08/87
1987, SURROUND   ,MEYER         ,0.1290,.,0.125,.,0.1315,.,191,0.0701,34,30, 07/21/87
1987, SURROUND   ,TRAUTH        ,0.1220,.,0.112,.,0.111,.,201,0.0701,36,32, 07/31/87
1987, SURROUND   ,BORDEN        ,0.1170,.,0.114,.,0.1085,.,593,0.0701,36,32, 07/05/87
1987, SURROUND   ,TRAUTH        ,.,.,0.125,.,0.125,.,241,0.0701,54,51, 07/21/87
1987, SURROUND   ,CLOVERLEAF    ,0.1300,.,0.123,.,0.1255,.,335,0.0701,72,72, 07/11/87
1987, SURROUND   ,CLOVERLEAF    ,0.1300,.,0.123,.,0.123,.,391,0.0701,51,50, 07/08/87
1987, SURROUND   ,BORDEN        ,0.1199,.,.,.,0.1105,.,455,0.0701,63,60, 07/13/87
1987, SURROUND   ,TRAUTH        ,0.1230,.,0.1125,.,0.1115,.,471,0.0701,48,44, 07/10/87
1987, SURROUND   ,LICKING VALLEY,0.1370,.,0.124,.,0.128,.,481,0.0701,34,31, 07/09/87
1987, SURROUND   ,MEYER         ,0.1270,.,0.1125,.,0.1125,.,495,0.0701,96,93, 07/10/87
1987, SURROUND   ,THOMPSON-GLASS,0.1200,.,0.11,.,0.115,.,561,0.0701,59,56, 07/28/87
1987, TRI-COUNTY ,TRAUTH        ,0.1535,17853,0.1535,6766,.,.,26,0.0705,6,2, 08/10/87
1987, TRI-COUNTY ,TRAUTH        ,0.1525,9174,0.145,9134,.,.,32,0.0705,4,2, 08/17/87
1987, TRI-COUNTY ,TRAUTH        ,0.1350,19563,0.128,28044,0.133,199242,147,0.0705,2,2, 08/19/87
1987, TRI-COUNTY ,MEYER         ,0.1530,11564,0.153,13082,0.153,91746,354,0.0705,5,3, 08/07/87
1987, TRI-COUNTY ,TRAUTH        ,0.1535,10308,0.1435,9537,0.1485,94292,567,0.0705,23,19, 08/07/87
1987, SURROUND   ,CLOVERLEAF    ,0.1325,.,.,.,.,.,13,0.0705,36,34, 08/10/87
1987, SURROUND   ,SEALTEST      ,0.1155,.,0.1055,.,0.114,.,435,0.0705,81,78, 08/04/87
1987, SURROUND   ,MEYER         ,0.1350,.,0.128,.,0.132,.,505,0.0705,49,46, 08/06/87
1988, SURROUND   ,TRAUTH        ,0.1245,.,0.1125,.,0.117,.,101,0.067,50,47, 05/25/88
1988, SURROUND   ,TRAUTH        ,0.1300,.,0.12,.,0.125,.,55,0.0665,39,37, 06/07/88
1988, SURROUND   ,SOUTHERN BELLE,0.1250,.,0.115,.,0.115,.,171,0.0665,64,62, 06/27/88
1988, SURROUND   ,CLOVERLEAF    ,0.1400,.,0.13,.,0.135,.,393,0.0665,51,50, 06/07/88
1988, SURROUND   ,BORDEN        ,0.1283,.,0.1183,.,0.1183,.,441,0.0665,107,105, 06/03/88
1988, TRI-COUNTY ,MEYER         ,0.1500,72342,0.14,131365,0.145,881599,35,0.0665,16,13, 07/11/88
1988, TRI-COUNTY ,TRAUTH        ,0.1525,63951,0.1525,63815,.,.,91,0.0665,14,11, 07/08/88
1988, TRI-COUNTY ,MEYER         ,0.1458,69288,0.1458,199678,0.1458,722496,134,0.0665,3,1, 07/28/88
1988, TRI-COUNTY ,MEYER         ,.,.,0.143,24866,0.1455,1150,157,0.0665,12,8, 07/13/88
1988, TRI-COUNTY ,TRAUTH        ,0.1540,58173,0.1445,134692,0.1445,905805,291,0.0665,15,11, 07/29/88
1988, TRI-COUNTY ,TRAUTH        ,0.1505,60128,0.1405,95365,.,.,452,0.0665,4,0, 07/08/88
1988, TRI-COUNTY ,MEYER         ,0.1550,7544,0.145,8205,.,.,533,0.0665,9,7, 07/01/88
1988, TRI-COUNTY ,TRAUTH        ,0.1550,7203,0.145,11354,0.149,93857,567,0.0665,23,19, 07/20/88
1988, SURROUND   ,MEYER         ,0.1350,.,0.126,.,0.134,.,191,0.0665,34,30, 07/19/88
1988, SURROUND   ,TRAUTH        ,0.1250,.,0.115,.,0.114,.,201,0.0665,36,32, 07/27/88
1988, SURROUND   ,BORDEN        ,0.1170,.,0.11,.,0.1085,.,593,0.0665,36,32, 07/11/88
1988, SURROUND   ,TRAUTH        ,.,.,0.12,.,0.12,.,241,0.0665,54,51, 07/26/88
1988, SURROUND   ,MEYER         ,0.1310,.,0.124,.,0.1265,.,335,0.0665,72,72, 07/09/88
1988, SURROUND   ,CLOVERLEAF    ,0.1325,.,0.1255,.,0.128,.,391,0.0665,51,50, 07/07/88
1988, SURROUND   ,MEYER         ,0.1180,.,0.108,.,0.113,.,435,0.0665,81,78, 07/21/88
1988, SURROUND   ,BORDEN        ,0.1185,.,.,.,0.112,.,455,0.0665,63,60, 07/08/88
1988, SURROUND   ,TRAUTH        ,0.1250,.,0.115,.,0.1145,.,471,0.0665,48,44, 07/08/88
1988, SURROUND   ,LICKING VALLEY,0.1380,.,0.125,.,0.129,.,481,0.0665,34,31, 07/07/88
1988, SURROUND   ,MEYER         ,0.1220,.,0.112,.,0.112,.,495,0.0665,96,93, 07/29/88
1988, TRI-COUNTY ,TRAUTH        ,0.1555,13287,0.1555,9911,0.1555,.,26,0.0665,6,2, 08/08/88
1988, TRI-COUNTY ,TRAUTH        ,0.1550,15926,0.1475,13900,.,.,32,0.0665,4,2, 08/16/88
1988, TRI-COUNTY ,TRAUTH        ,0.1390,21309,0.13,29362,0.14,201689,147,0.0665,2,2, 08/05/88
1988, TRI-COUNTY ,TRAUTH        ,0.1550,11235,0.145,30351,0.149,94858,176,0.0665,7,4, 08/04/88
1988, TRI-COUNTY ,MEYER         ,0.1483,11763,0.1483,13307,0.1483,93325,354,0.0665,5,3, 08/05/88
1988, SURROUND   ,CLOVERLEAF    ,0.1400,.,.,.,.,.,13,0.0665,36,34, 08/12/88
1988, SURROUND   ,CLOVERLEAF    ,0.1400,.,0.133,.,0.138,.,505,0.0665,49,46, 08/29/88
1988, SURROUND   ,THOMPSON-GLASS,0.1200,.,0.11,.,0.115,.,561,0.0665,59,56, 08/09/88
1989, SURROUND   ,THOMPSON-GLASS,0.1250,.,0.115,.,0.12,.,191,0.0767,34,30, 01/17/89
1989, SURROUND   ,THOMPSON      ,0.1225,.,0.112,.,0.115,.,101,0.07,50,47, 05/24/89
1989, TRI-COUNTY ,MEYER         ,0.1400,13018,0.13,14920,.,676,32,0.0706,4,2, 06/20/89
1989, TRI-COUNTY ,TRAUTH        ,0.1290,74811,0.118,147975,0.129,349029,35,0.0706,16,13, 06/15/89
1989, SURROUND   ,TRAUTH        ,0.1250,.,0.12,.,0.125,.,55,0.0706,39,37, 06/13/89
1989, SURROUND   ,MEYER         ,0.1325,.,0.1225,.,0.1275,.,171,0.0706,64,62, 06/28/89
1989, SURROUND   ,MEYER         ,0.1291,.,0.118,.,0.1234,.,391,0.0706,51,50, 06/08/89
1989, SURROUND   ,MEYER         ,0.1325,.,0.1255,.,0.1305,.,393,0.0706,51,50, 06/06/89
1989, SURROUND   ,SOUTHERN BELLE,0.1364,.,0.1275,.,0.1254,.,441,0.0706,107,105, 06/02/89
1989, TRI-COUNTY ,MEYER         ,0.1288,48806,0.1288,62331,.,.,91,0.0707,14,11, 07/08/89
1989, TRI-COUNTY ,MEYER         ,.,.,0.1175,23852,0.1225,0,157,0.0707,12,8, 07/13/89
1989, TRI-COUNTY ,TRAUTH        ,0.1285,30950,0.1185,184259,0.1185,1009612,291,0.0707,15,11, 07/12/89
1989, TRI-COUNTY ,TRAUTH        ,0.1400,23186,0.13,125811,.,.,452,0.0707,4,0, 07/03/89
1989, TRI-COUNTY ,MEYER         ,0.1320,6770,0.122,9289,.,.,533,0.0707,9,7, 07/14/89
1989, SURROUND   ,MEYER         ,0.1400,.,.,.,.,.,13,0.0707,36,34, 07/10/89
1989, SURROUND   ,THOMPSON-GLASS,0.1225,12328,0.112,10988,0.115,108965,191,0.0707,34,30, 07/17/89
1989, SURROUND   ,BORDEN        ,0.1274,.,0.1165,.,0.1165,.,593,0.0707,36,32, 07/21/89
1989, SURROUND   ,MEYER         ,0.1325,.,0.1225,.,0.1275,.,335,0.0707,72,72, 07/08/89
1989, SURROUND   ,MEYER         ,0.1275,.,0.116,.,0.115,.,435,0.0707,81,78, 07/19/89
1989, SURROUND   ,BORDEN        ,0.1269,.,.,.,0.1157,.,455,0.0707,63,60, 07/07/89
1989, SURROUND   ,FLAV-O-RICH   ,0.1224,.,0.1124,.,0.1124,.,471,0.0707,48,44, 07/14/89
1989, SURROUND   ,LICKING VALLEY,0.1380,.,0.129,.,0.136,.,481,0.0707,34,31, 07/28/89
1989, SURROUND   ,MEYER         ,0.1280,.,0.119,.,0.117,.,495,0.0707,96,93, 07/25/89
1989, TRI-COUNTY ,MEYER         ,0.1275,7557,0.1275,10904,0.1275,29186,26,0.0719,6,2, 08/10/89
1989, TRI-COUNTY ,MEYER         ,0.1220,49505,0.122,587916,0.122,187971,134,0.0719,3,1, 08/07/89
1989, TRI-COUNTY ,TRAUTH        ,0.1244,22293,0.1134,24990,0.1194,212732,147,0.0719,2,2, 08/10/89
1989, TRI-COUNTY ,TRAUTH        ,0.1275,7573,0.1175,31585,0.1225,92489,176,0.0719,7,4, 08/07/89
1989, TRI-COUNTY ,MEYER         ,0.1220,12768,0.122,14690,0.122,93219,354,0.0719,5,3, 08/04/89
1989, TRI-COUNTY ,TRAUTH        ,0.1550,6053,0.145,13407,0.149,95927,567,0.0719,23,19, 08/17/89
1989, SURROUND   ,TRAUTH        ,0.1290,.,0.118,.,0.119,.,201,0.0719,36,32, 08/09/89
1989, SURROUND   ,MEYER         ,0.1400,12050,0.13,6794,0.135,53582,505,0.0719,49,46, 08/07/89
1989, SURROUND   ,THOMPSON-GLASS,0.1200,.,0.11,.,0.113,.,561,0.0719,59,56, 08/10/89
1989, SURROUND   ,TRAUTH        ,0.1290,.,0.129,.,0.129,.,241,0.0742,54,51, 09/26/89
1990, SURROUND   ,THOMPSON      ,0.1525,.,0.145,.,0.149,.,101,0.0756,50,47, 05/23/90
1990, SURROUND   ,TRAUTH        ,0.1650,.,0.157,.,0.16,.,55,0.0772,39,37, 06/25/90
1990, SURROUND   ,MEYER         ,0.1630,.,0.154,.,0.161,.,171,0.0772,64,62, 06/25/90
1990, SURROUND   ,TRAUTH        ,0.1630,.,0.152,.,0.153,.,201,0.0772,36,32, 06/07/90
1990, SURROUND   ,MEYER         ,0.1630,.,0.154,.,0.161,.,391,0.0772,51,50, 06/25/90
1990, SURROUND   ,SOUTHERN BELLE,0.1569,.,0.1549,.,0.1529,.,441,0.0772,107,105, 06/06/90
1990, SURROUND   ,MEYER         ,0.1560,.,0.152,.,0.152,.,495,0.0772,96,93, 06/29/90
1990, TRI-COUNTY ,TRAUTH        ,0.1630,57705,0.156,138112,0.156,45292,35,0.0797,16,13, 07/16/90
1990, TRI-COUNTY ,TRAUTH        ,0.1630,6989,0.152,12614,0.159,96805,567,0.0797,23,19, 07/12/90
1990, TRI-COUNTY ,MEYER         ,0.1657,14361,0.1573,14299,.,.,32,0.0797,4,2, 07/18/90
1990, TRI-COUNTY ,TRAUTH        ,0.1690,56384,0.169,89372,0.169,485518,91,0.0797,14,11, 07/16/90
1990, TRI-COUNTY ,MEYER         ,0.1657,5348,0.1573,11783,0.1643,72838,147,0.0797,2,2, 07/11/90
1990, TRI-COUNTY ,TRAUTH        ,0.1580,23186,0.148,125811,.,.,452,0.0797,4,0, 07/19/90
1990, TRI-COUNTY ,MEYER         ,0.1607,5563,0.1523,8085,.,300,533,0.0797,9,7, 07/16/90
1990, SURROUND   ,TRAUTH        ,0.1650,.,0.155,.,0.16,.,537,0.0797,6,2, 07/29/90
1990, SURROUND   ,THOMPSON-GLASS,0.1490,14949,0.139,18806,0.143,167733,191,0.0797,34,30, 07/24/90
1990, SURROUND   ,TRAUTH        ,0.1680,.,0.157,.,0.158,.,593,0.0797,36,32, 07/23/90
1990, SURROUND   ,TRAUTH        ,0.1690,.,0.169,.,.,.,241,0.0797,54,51, 07/19/90
1990, TRI-COUNTY ,MEYER         ,0.1600,55589,0.16,203280,0.16,546546,134,0.0797,3,1, 07/09/90
1990, TRI-COUNTY ,TRAUTH        ,.,.,0.154,27434,0.164,450,157,0.0797,12,8, 07/12/90
1990, SURROUND   ,MEYER         ,0.1630,.,0.154,.,0.161,.,335,0.0797,72,72, 07/10/90
1990, SURROUND   ,MEYER         ,0.1510,.,0.145,.,0.145,.,435,0.0797,81,78, 07/20/90
1990, SURROUND   ,MEYER         ,0.1657,.,.,.,0.1643,.,455,0.0797,63,60, 07/06/90
1990, SURROUND   ,TRAUTH        ,0.1690,.,0.161,.,0.161,.,471,0.0797,48,44, 07/06/90
1990, SURROUND   ,LICKING VALLEY,0.1500,.,0.145,.,0.15,.,481,0.0797,34,31, 07/09/90
1990, SURROUND   ,MEYER         ,0.1630,.,0.154,.,.,.,13,0.0823,36,34, 08/29/90
1990, TRI-COUNTY ,TRAUTH        ,0.1650,6272,0.157,28893,0.164,98422,176,0.0823,7,4, 08/13/90
